Fecha_Hora,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2018-03-16 22:00:00,12,43.0,1.0,72.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,16.6715,1.0,67.6399,1.0,640.643,151.0,0.0,1.0,0.0,1.0,22.7219,1.0,1.17753,1.0
2018-03-16 23:00:00,12,43.0,1.0,73.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,21.6117,1.0,70.9075,1.0,640.831,151.0,0.0,1.0,0.0,1.0,22.2082,1.0,0.811788,1.0
2018-03-17 00:00:00,12,40.0,1.0,57.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,24.5929,1.0,70.1038,1.0,640.879,151.0,0.0,1.0,0.0,1.0,21.9695,1.0,0.709591,1.0
2018-03-17 01:00:00,12,36.0,1.0,46.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,24.9292,1.0,67.5576,1.0,640.632,151.0,0.0,1.0,0.0,1.0,21.3829,1.0,0.951449,1.0
2018-03-17 02:00:00,12,29.0,1.0,40.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,29.0352,1.0,66.2427,1.0,640.155,151.0,0.0,1.0,0.0,1.0,21.2603,1.0,0.900858,1.0
2018-03-17 03:00:00,12,13.0,1.0,24.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,40.7101,1.0,60.0574,1.0,639.885,151.0,0.0,1.0,0.0,1.0,20.8926,1.0,0.221218,1.0
2018-03-17 04:00:00,12,18.0,1.0,20.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,67.8329,1.0,55.1433,1.0,639.683,151.0,0.0,1.0,0.0,1.0,20.5748,1.0,0.493858,1.0
2018-03-17 05:00:00,12,17.0,151.0,14.0,151.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,74.5927,1.0,54.5349,1.0,639.73,151.0,0.0,1.0,0.0,1.0,19.9719,1.0,0.59707,1.0
2018-03-17 06:00:00,12,34.0,1.0,43.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,322.585,1.0,59.8491,1.0,640.058,151.0,0.0,1.0,0.0,1.0,19.4669,1.0,0.364756,1.0
2018-03-17 07:00:00,12,53.0,1.0,81.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,346.324,1.0,68.5802,1.0,640.663,151.0,0.0,1.0,20.5394,1.0,19.086,1.0,0.425702,1.0
2018-03-17 08:00:00,12,45.0,1.0,77.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,28.816,1.0,60.8094,1.0,641.02,151.0,0.0,1.0,174.492,1.0,20.3408,1.0,0.618092,1.0
2018-03-17 09:00:00,12,49.0,1.0,69.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,354.315,1.0,51.717,1.0,641.233,151.0,0.0,1.0,369.552,1.0,22.1751,1.0,0.285674,1.0
2018-03-17 10:00:00,12,40.0,1.0,62.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,32.2915,1.0,44.3445,1.0,641.259,151.0,0.0,1.0,569.184,1.0,24.157,1.0,0.860289,1.0
2018-03-17 11:00:00,12,52.0,1.0,74.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,27.1241,1.0,37.5669,1.0,640.967,151.0,0.0,1.0,739.114,1.0,26.169,1.0,1.10295,1.0
2018-03-17 12:00:00,12,46.0,1.0,61.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,14.2335,1.0,33.6697,1.0,640.292,151.0,0.0,1.0,808.227,1.0,27.5672,1.0,1.26712,1.0
2018-03-17 13:00:00,12,36.0,1.0,57.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,320.138,1.0,31.5049,1.0,639.416,151.0,0.0,1.0,705.927,1.0,28.2916,1.0,0.368412,1.0
2018-03-17 14:00:00,12,44.0,1.0,62.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,232.389,1.0,30.3094,1.0,638.595,151.0,0.0,1.0,418.948,1.0,28.9079,1.0,0.691962,1.0
2018-03-17 15:00:00,12,41.0,1.0,59.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,324.238,1.0,32.2223,1.0,637.915,151.0,0.0,1.0,341.657,1.0,28.7714,1.0,0.284658,1.0
2018-03-17 16:00:00,12,48.0,1.0,88.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,1.29839,1.0,34.1771,1.0,637.306,151.0,0.0,1.0,166.416,1.0,28.6985,1.0,0.419401,1.0
2018-03-17 17:00:00,12,34.0,1.0,58.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,67.3503,1.0,30.6845,1.0,637.114,151.0,0.0,1.0,43.9372,1.0,28.3353,1.0,0.66062,1.0
2018-03-17 18:00:00,12,45.0,1.0,65.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,30.2647,1.0,38.5106,1.0,637.565,151.0,0.0,1.0,18.3422,1.0,27.0832,1.0,0.772595,1.0
2018-03-17 19:00:00,12,44.0,1.0,73.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,30.1706,1.0,49.7737,1.0,638.443,151.0,0.0,1.0,0.0,1.0,25.3229,1.0,1.2269,1.0
2018-03-17 20:00:00,12,45.0,1.0,64.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,18.0041,1.0,53.2236,1.0,639.193,151.0,0.0,1.0,0.0,1.0,24.1343,1.0,1.05521,1.0
2018-03-17 21:00:00,12,40.0,1.0,66.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,19.7992,1.0,56.1125,1.0,639.72,151.0,0.0,1.0,0.0,1.0,23.2789,1.0,0.959119,1.0
2018-03-17 22:00:00,12,41.0,1.0,60.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,18.8454,1.0,62.9277,1.0,640.23,151.0,0.0,1.0,0.0,1.0,22.4063,1.0,0.961396,1.0
2018-03-17 23:00:00,12,33.0,1.0,52.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,303.341,1.0,62.2753,1.0,640.873,151.0,0.0,1.0,0.0,1.0,22.1146,1.0,0.282617,1.0
2018-03-18 00:00:00,12,37.0,1.0,46.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,8.51222,1.0,63.6738,1.0,640.707,151.0,0.0,1.0,0.0,1.0,21.555,1.0,0.375645,1.0
2018-03-18 01:00:00,12,31.0,1.0,46.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,269.462,1.0,63.4082,1.0,640.263,151.0,0.0,1.0,0.0,1.0,21.3164,1.0,0.556559,1.0
2018-03-18 02:00:00,12,32.0,1.0,41.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,321.278,1.0,66.7213,1.0,639.708,151.0,0.0,1.0,0.0,1.0,20.825,1.0,0.441635,1.0
2018-03-18 03:00:00,12,34.0,1.0,47.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,351.874,1.0,67.3064,1.0,639.687,151.0,0.0,1.0,0.0,1.0,20.5476,1.0,0.595929,1.0
2018-03-18 04:00:00,12,31.0,1.0,40.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,359.105,1.0,64.0417,1.0,639.602,151.0,0.0,1.0,0.0,1.0,20.5147,1.0,0.5787,1.0
2018-03-18 05:00:00,12,36.0,1.0,48.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,13.5829,1.0,66.8458,1.0,639.534,151.0,0.0,1.0,0.0,1.0,20.2686,1.0,0.64668,1.0
2018-03-18 06:00:00,12,42.0,1.0,45.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,16.8721,1.0,66.2561,1.0,639.421,151.0,0.0,1.0,0.0,1.0,20.1114,1.0,-9999.0,151.0
2018-03-18 07:00:00,12,41.0,1.0,48.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,22.9699,1.0,69.9485,1.0,639.875,151.0,0.0,1.0,1.13806,1.0,19.716,1.0,1.1326,1.0
2018-03-18 08:00:00,12,46.0,1.0,50.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,25.2708,1.0,67.1203,1.0,640.375,151.0,0.0,1.0,52.8181,1.0,19.9885,1.0,0.800204,1.0
2018-03-18 09:00:00,12,35.0,1.0,49.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,18.666,1.0,64.154,1.0,640.823,151.0,0.0,1.0,162.355,1.0,20.7577,1.0,1.05982,1.0
2018-03-18 10:00:00,12,43.0,1.0,57.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,177.406,1.0,57.6254,1.0,640.828,151.0,0.0,1.0,444.381,1.0,22.3596,1.0,0.168161,1.0
2018-03-18 11:00:00,12,48.0,1.0,67.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,10.3811,1.0,49.047,1.0,640.541,151.0,0.0,1.0,605.404,1.0,24.3069,1.0,0.508817,1.0
2018-03-18 12:00:00,12,52.0,1.0,59.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,14.0659,1.0,39.936,1.0,639.951,151.0,0.0,1.0,804.804,1.0,26.1113,1.0,0.765979,1.0
2018-03-18 13:00:00,12,46.0,1.0,46.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,315.396,1.0,33.8916,1.0,638.937,151.0,0.0,1.0,685.338,1.0,27.3864,1.0,0.041367,1.0
2018-03-18 14:00:00,12,38.0,1.0,50.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,101.858,1.0,34.2249,1.0,638.001,151.0,0.0,1.0,459.462,1.0,27.6209,1.0,0.242741,1.0
2018-03-18 15:00:00,12,33.0,1.0,55.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,205.667,1.0,42.7959,1.0,637.359,151.0,1.1,1.0,161.185,1.0,25.8575,1.0,1.54874,1.0
2018-03-18 16:00:00,12,23.0,1.0,40.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,237.156,1.0,64.3824,1.0,637.649,151.0,0.2,1.0,22.7836,1.0,21.7892,1.0,1.26632,1.0
2018-03-18 17:00:00,12,34.0,1.0,53.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,245.373,1.0,64.8827,1.0,637.727,151.0,0.0,1.0,32.7422,1.0,21.9355,1.0,0.504341,1.0
2018-03-18 18:00:00,12,21.0,1.0,45.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,230.003,1.0,65.1732,1.0,637.986,151.0,0.0,1.0,15.4192,1.0,21.6661,1.0,0.570568,1.0
2018-03-18 19:00:00,12,24.0,1.0,48.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,204.085,1.0,63.9257,1.0,638.111,151.0,0.0,1.0,0.0,1.0,21.5777,1.0,0.709312,1.0
2018-03-18 20:00:00,12,32.0,1.0,50.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,227.27,1.0,63.0814,1.0,638.698,151.0,0.0,1.0,0.0,1.0,21.6487,1.0,0.707168,1.0
2018-03-18 21:00:00,12,26.0,1.0,43.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,309.464,1.0,69.5095,1.0,639.225,151.0,0.0,1.0,0.0,1.0,21.3055,1.0,0.290942,1.0
2018-03-18 22:00:00,12,20.0,1.0,27.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,276.906,1.0,70.8785,1.0,639.521,151.0,0.0,1.0,0.0,1.0,21.0761,1.0,0.514461,1.0
2018-03-18 23:00:00,12,27.0,1.0,41.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,356.363,1.0,73.0131,1.0,639.883,151.0,0.0,1.0,0.0,1.0,20.9231,1.0,0.49263,1.0
2018-03-19 00:00:00,12,38.0,1.0,43.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,15.9205,1.0,76.984,1.0,639.991,151.0,0.0,1.0,0.0,1.0,20.2078,1.0,0.583193,1.0
2018-03-19 01:00:00,12,31.0,1.0,46.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,20.3796,1.0,75.3709,1.0,639.391,151.0,0.0,1.0,0.0,1.0,19.8456,1.0,0.838394,1.0
2018-03-19 02:00:00,12,42.0,1.0,48.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,12.082,1.0,75.6381,1.0,638.957,151.0,0.0,1.0,0.0,1.0,19.6724,1.0,0.534058,1.0
2018-03-19 03:00:00,12,40.0,1.0,44.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,2.66198,1.0,76.9344,1.0,638.536,151.0,0.0,1.0,0.0,1.0,19.2279,1.0,1.01769,1.0
2018-03-19 04:00:00,12,38.0,1.0,44.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,308.329,1.0,74.7894,1.0,638.346,151.0,0.0,1.0,0.0,1.0,19.0115,1.0,0.89929,1.0
2018-03-19 05:00:00,12,39.0,1.0,45.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,291.275,1.0,74.3366,1.0,638.388,151.0,0.0,1.0,0.0,1.0,18.689,1.0,1.31492,1.0
2018-03-19 06:00:00,12,33.0,1.0,44.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,328.624,1.0,72.1728,1.0,638.429,151.0,0.0,1.0,0.0,1.0,18.5896,1.0,0.895094,1.0
2018-03-19 07:00:00,12,45.0,1.0,59.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,228.38,1.0,68.873,1.0,638.982,151.0,0.0,1.0,13.6297,1.0,18.8371,1.0,0.469545,1.0
2018-03-19 08:00:00,12,42.0,1.0,60.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,230.401,1.0,68.2776,1.0,639.369,151.0,0.0,1.0,143.531,1.0,19.419,1.0,0.582872,1.0
2018-03-19 09:00:00,12,62.0,1.0,69.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,130.469,1.0,64.4245,1.0,639.445,151.0,0.0,1.0,232.353,1.0,20.6993,1.0,0.0713799,1.0
2018-03-19 10:00:00,12,51.0,1.0,65.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,47.2393,1.0,52.6103,1.0,639.548,151.0,0.0,1.0,592.321,1.0,22.8435,1.0,0.684742,1.0
2018-03-19 11:00:00,12,53.0,1.0,69.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,53.8529,1.0,44.3918,1.0,639.115,151.0,0.0,1.0,747.684,1.0,24.5496,1.0,0.310015,1.0
2018-03-19 12:00:00,12,65.0,151.0,58.0,151.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,331.878,1.0,36.8169,1.0,638.549,151.0,0.0,1.0,759.49,1.0,26.1977,1.0,0.124599,1.0
2018-03-19 13:00:00,12,45.0,1.0,49.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,114.416,1.0,32.4295,1.0,637.69,151.0,0.0,1.0,879.461,1.0,27.5264,1.0,0.116194,1.0
2018-03-19 14:00:00,12,39.0,1.0,48.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,44.1807,1.0,31.9922,1.0,636.765,151.0,0.0,1.0,416.417,1.0,28.2161,1.0,0.987297,1.0
2018-03-19 15:00:00,12,34.0,1.0,58.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,242.84,1.0,56.2711,1.0,637.088,151.0,0.1,1.0,52.8611,1.0,23.617,1.0,1.40059,1.0
2018-03-19 16:00:00,12,29.0,1.0,38.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,204.973,1.0,65.0712,1.0,637.409,151.0,0.2,1.0,15.9522,1.0,21.4383,1.0,0.84666,1.0
2018-03-19 17:00:00,12,29.0,1.0,42.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,317.153,1.0,64.2898,1.0,637.091,151.0,0.0,1.0,124.739,1.0,21.9863,1.0,0.494879,1.0
2018-03-19 18:00:00,12,24.0,1.0,56.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,12.09,1.0,59.9978,1.0,637.157,151.0,0.0,1.0,26.9797,1.0,22.3304,1.0,0.766058,1.0
2018-03-19 19:00:00,12,47.0,1.0,72.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,26.2416,1.0,62.3634,1.0,637.536,151.0,0.0,1.0,0.055,1.0,21.7773,1.0,0.384118,1.0
2018-03-19 20:00:00,12,46.0,1.0,69.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,27.7139,1.0,63.153,1.0,638.115,151.0,0.0,1.0,0.0,1.0,21.3829,1.0,0.462921,1.0
2018-03-19 21:00:00,12,44.0,1.0,60.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,23.0826,1.0,66.1144,1.0,638.703,151.0,0.0,1.0,0.0,1.0,21.0076,1.0,0.774664,1.0
2018-03-19 22:00:00,12,49.0,1.0,58.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,18.1007,1.0,68.0889,1.0,639.162,151.0,0.0,1.0,0.0,1.0,20.795,1.0,0.600563,1.0
2018-03-19 23:00:00,12,43.0,1.0,58.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,24.5866,1.0,70.7619,1.0,639.303,151.0,0.0,1.0,0.0,1.0,20.3231,1.0,0.629416,1.0
2018-03-20 00:00:00,12,50.0,1.0,55.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,287.114,1.0,70.8589,1.0,639.512,151.0,0.0,1.0,0.0,1.0,20.1048,1.0,0.88462,1.0
2018-03-20 01:00:00,12,48.0,1.0,57.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,347.546,1.0,73.5122,1.0,639.215,151.0,0.0,1.0,0.0,1.0,19.8551,1.0,0.673871,1.0
2018-03-20 02:00:00,12,47.0,1.0,53.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,7.07617,1.0,75.4656,1.0,638.573,151.0,0.0,1.0,0.0,1.0,19.5308,1.0,0.870015,1.0
2018-03-20 03:00:00,12,53.0,1.0,57.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,3.11733,1.0,76.4264,1.0,638.3,151.0,0.0,1.0,0.0,1.0,19.3491,1.0,0.742404,1.0
2018-03-20 04:00:00,12,49.0,1.0,57.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,9.24437,1.0,75.0254,1.0,638.416,151.0,0.0,1.0,0.0,1.0,19.3537,1.0,0.591698,1.0
2018-03-20 05:00:00,12,44.0,1.0,57.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,20.548,1.0,74.0506,1.0,638.496,151.0,0.0,1.0,0.0,1.0,19.3569,1.0,0.715833,1.0
